,지역,주소,인근 지하철,고시원명,빈방,총 방갯수,월세,식사 제공,주차 제공,남녀 구분,층 분리
1739,경기,경기 고양시 덕양구 중앙로558번길 7-4,1호선 부천역,하나원룸텔,빈방없음,['26개'],월세  32~40,Y,N,공용,N
1740,경기,경기 부천시 성주로 274,2호선 봉천역,레지던스K,1개,['29개'],월세  55~75,Y,N,공용,Y
1741,서울,서울 관악구 남부순환로 1711,분당선 수내역,메르디앙리빙텔,빈방없음,['50개'],월세  32~42,Y,7,공용,N
1742,경기,경기 성남시 분당구 황새울로258번길 28,1호선 대방역,홈스테이드,빈방없음,['69개'],월세  32~56,Y,10,공용,Y
1743,서울,서울 영등포구 영등포로86길 23,7호선 신중동역,황토방고시텔,1개,['32개'],월세  20~30,Y,N,공용,N
1744,경기,경기 부천시 부흥로315번길 41,9호선 삼전역,잠실웰빙원룸텔,1개,['32개'],월세  25~45,Y,1,공용,N
1745,서울,서울 송파구 백제고분로23길 31,N,상록수고시원,빈방없음,['60개'],월세  18~25,Y,N,공용,N
1746,서울,서울 관악구 신림로 152,9호선 삼전역,쉐르빌고시원,빈방없음,['32개'],월세  23~35,Y,N,공용,N
1747,서울,서울 송파구 백제고분로 180,서해선 신천역,아람리빙텔,1개,['35개'],월세  23~40,Y,N,공용,N
1748,경기,경기 시흥시 수인로 3372,9호선 삼전역,리빙캐슬 잠실신천점,1개,['68개'],월세  18~40,Y,5,공용,N
1749,서울,서울 송파구 삼전로10길 6,대구3호선 서문시장역,하얀금고시텔,1개,['39개'],월세  19~28,Y,2,공용,Y
1750,대구,대구 중구 서성로13길 64,7호선 내방역,렌트하우스,빈방없음,['27개'],월세  55~65,Y,1,공용,N
1751,서울,서울 서초구 방배로 209,분당선 서현역,허브고시텔,빈방없음,['42개'],월세  32~40,Y,5,공용,N
1752,경기,경기 성남시 분당구 분당로53번길 15,7호선 상도역,위너스원룸텔,1개,['45개'],월세  30~40,Y,N,공용,N
1753,서울,서울 동작구 만양로8길 17,5호선 길동역,스마트원룸텔 길동역점,1개,['29개'],월세  35~55,Y,2,공용,N
1754,서울,서울 강동구 양재대로 1466,분당선 가천대역,조은고시텔,빈방없음,['31개'],월세  28~40,Y,3,공용,Y
1755,경기,경기 성남시 수정구 성남대로1416번길 19,N,현대고시텔,1개,['24개'],월세  25~35,Y,5,공용,N
1756,경북,경북 구미시 구미중앙로27길 23,8호선 신흥역,아름원룸텔,1개,['40개'],월세  38~43,Y,N,공용,N
1757,경기,경기 성남시 수정구 산성대로269번길 6-3,7호선 상도역,웰빙텔 상도점,빈방없음,['40개'],월세  28~38,Y,3,공용,Y
1758,서울,서울 동작구 상도1동 312,2호선 신림역,오투하우스 신림점,1개,['40개'],월세  28~45,Y,N,공용,N
1759,서울,서울 관악구 남부순환로 1670,8호선 석촌역,오투레지던스 석촌점,빈방없음,['45개'],월세  33~55,Y,N,공용,Y
1760,서울,서울 송파구 백제고분로40길 24,8호선 송파역,베스텔레지던스 석촌점,빈방없음,['45개'],월세  33~40,Y,N,공용,Y
1761,서울,서울 송파구 가락로 108,1호선 영등포역,코쿤하우스 영등포역점,1개,['40개'],월세  37~55,Y,N,공용,Y
1762,서울,서울 영등포구 경인로 883,N,이E편한집,1개,['60개'],월세  28~32,Y,5,공용,Y
1763,경남,경남 창원시 마산회원구 석전동15길 39,8호선 단대오거리역,씨앤지C&G 베스트빌,빈방없음,['42개'],월세  30~45,Y,5,공용,N
1764,경기,경기 성남시 중원구 광명로 313,8호선 단대오거리역,코아리빙텔 성남점,빈방없음,['23개'],월세  30~45,Y,N,공용,N
1765,경기,경기 성남시 중원구 산성대로382번길 28,2호선 방배역,캐슬파인 방배점,빈방없음,['38개'],월세  28~50,Y,2,공용,Y
1766,서울,서울 서초구 효령로 54,2호선 신촌역,멀티하우스 연대점,1개,['52개'],월세  28~43,Y,N,공용,Y
1767,서울,서울 서대문구 명물1길 16,1호선 영등포역,대진원룸텔,빈방없음,['25개'],월세  45~65,Y,N,공용,Y
1768,서울,서울 영등포구 영중로3길 11,2호선 신촌역,에이플러스리빙텔 신촌점,빈방없음,['30개'],월세  28~42,Y,N,공용,Y
1769,서울,서울 서대문구 연세로5가길 11,3호선 남부터미널역,소호원룸텔 남부터미널점,1개,['40개'],월세  23~55,Y,3,공용,N
1770,서울,서울 서초구 남부순환로333길 56,경의중앙선 서울역 (경의중앙선 ),펠리즈원룸텔 서울역점,1개,['30개'],월세  40~60,Y,N,공용,N
1771,서울,서울 용산구 만리재로 192,4호선 혜화역,굿스테이 원룸텔,1개,['40개'],월세  40~60,Y,N,공용,Y
1772,서울,서울 종로구 성균관로 58,8호선 석촌역,로뎀하우스 석촌역점,빈방없음,['20개'],월세  45~45,Y,5,공용,N
1773,서울,서울 송파구 송파대로40길 6,3호선 백석역,웰하우스 일산점,3개,['58개'],월세  34~45,Y,5,공용,N
1774,경기,경기 고양시 일산동구 중앙로 1068,1호선 동묘앞역,리빙파크원룸텔 동묘신설동점,빈방없음,['46개'],월세  38~55,Y,N,공용,N
1775,서울,서울 종로구 종로 384,4호선 노원역,노블리빙텔 노원점,빈방없음,['52개'],월세  28~45,Y,8,공용,Y
1776,서울,서울 노원구 상계로5길 3,3호선 경복궁역,노블레스리빙텔,빈방없음,['31개'],월세  35~48,Y,1,공용,N
1777,서울,서울 종로구 자하문로1가길 5,1호선 수원역,소망고시원 ,빈방없음,['40개'],월세  21~25,Y,10,공용,Y
1778,경기,경기 수원시 팔달구 고화로9번길 38,경의중앙선 신촌역 (경의중앙선 ),청호고시원,빈방없음,['17개'],월세  25~27,Y,N,공용,Y
1779,서울,서울 서대문구 연세로2마길 35,분당선 영통역,토토리빙텔 영통점,빈방없음,['100개'],월세  25~35,Y,10,공용,Y
1780,경기,경기 수원시 영통구 반달로 31,2호선 신촌역,제이제이고시텔,빈방없음,['37개'],월세  23~30,Y,N,공용,Y
1781,서울,서울 서대문구 연세로7길 26,4호선 정왕역,휴리빙텔,빈방없음,['30개'],월세  24~38,Y,N,공용,N
1782,경기,경기 시흥시 봉우재로57번길 1,2호선 당산역,코사레지던스,빈방없음,['48개'],월세  45~55,Y,N,공용,N
1783,서울,서울 영등포구 선유로 246,N,스카이고시텔,1개,['35개'],월세  15~28,Y,N,공용,N
1784,인천,인천 계양구 오조산로45번길 3,7호선 강남구청역,도도하우스 강남구청역,10개,['36개'],월세  45~70,Y,3,공용,Y
1785,서울,서울 강남구 학동로55길 12-2,5호선 양평역,오목고시원,빈방없음,['30개'],월세  18~65,Y,3,공용,N
1786,서울,서울 영등포구 영등포로 7,N,우리고시텔 ,1개,['46개'],월세  20~27,Y,5,공용,N
1787,경기,경기 시흥시 군자천로 321,4호선 고잔역,고잔vip고시텔 ,빈방없음,['47개'],월세  20~25,Y,8,공용,N
1788,경기,경기 안산시 단원구 광덕대로 151,9호선 노들역,파리리빙텔,빈방없음,['20개'],월세  37~50,Y,2,공용,Y
1789,서울,서울 동작구 매봉로 180,2호선 건대입구역,심플원룸텔 건대점,1개,['38개'],월세  35~50,Y,N,공용,N
1790,서울,서울 광진구 동일로 96 ,4호선 한대앞역,모젠하우스 한대앞역,1개,['40개'],월세  30~40,Y,3,공용,N
1791,경기,경기 안산시 상록구 광덕1로 350,수인선 호구포역,명진원룸텔,1개,['43개'],월세  35~45,Y,10,공용,N
1792,인천,인천 남동구 호구포로 220,N,도일고시원,빈방없음,['28개'],월세  25~30,Y,6,공용,N
1793,경기,경기 시흥시 도일로124번길 3,수인선 연수역,오픈하우스 연수점,6개,['70개'],월세  30~40,Y,12,공용,Y
1794,인천,인천 연수구 비류대로427번길 20,1호선 노량진역,더리치하우스,빈방없음,['36개'],월세  43~65,Y,2,공용,Y
1795,서울,서울 동작구 만양로 14가길 23,4호선 미아사거리역,싸리고시원,빈방없음,['30개'],월세  21~30,Y,N,공용,N
1796,서울,서울 강북구 월계로3길 12,1호선 노량진역,멀티하우스 노량진점,1개,['60개'],월세  25~40,Y,N,공용,Y
1797,서울,서울 동작구 만양로6길 41,3호선 연신내역,대일고시원,빈방없음,['20개'],월세  20~28,Y,N,공용,N
1798,서울,서울 은평구 통일로80길 3,2호선 건대입구역,허브원룸텔,빈방없음,['28개'],월세  45~55,Y,N,공용,Y
1799,서울,서울 광진구 능동로 149,9호선 노들역,허브하우스 ,10개,['33개'],월세  30~40,Y,N,공용,N
1800,서울,서울 동작구 노량진로 200,분당선 기흥역,청수고시텔,빈방없음,['40개'],월세  27~36,Y,N,공용,N
1801,경기,경기 용인시 기흥구 신구로22번길 14-3,분당선 한티역,라임빌,빈방없음,['35개'],월세  38~44,Y,2,공용,Y
1802,서울,서울 강남구 선릉로64길 15-9,에버라인동백역,온앤유원룸텔,빈방없음,['41개'],월세  36~40,Y,N,공용,N
1803,경기,경기 용인시 기흥구 동백중앙로 191,1호선 종로3가역,해피하우스,1개,['20개'],월세  30~45,Y,N,공용,N
1804,서울,서울 종로구 수표로20길 43,공항철도운서역,모젠하우스 공항신도시점,1개,['42개'],월세  35~45,Y,N,공용,N
1805,인천,인천 중구 신도시남로142번길 1,7호선 보라매역,풀하우스 대방점,빈방없음,['40개'],월세  33~50,Y,10,공용,Y
1806,서울,서울 동작구 여의대방로36길 21-11,4호선 한성대입구역,싱글레지던스 한성대역점,1개,['40개'],월세  28~41,Y,2,공용,N
1807,서울,서울 성북구 동소문로 40 ,N,프라임빌,1개,['10개'],월세  36~45,Y,N,공용,Y
1808,대구,대구 서구 문화로69길 22-37,N,광장고시텔,빈방없음,['30개'],월세  32~40,Y,3,공용,N
1809,경기,경기 양주시 고읍남로 20-6,4호선 총신대입구(이수)역,호호리빙텔,빈방없음,['67개'],월세  25~55,Y,N,공용,N
1810,서울,서울 동작구 동작대로33가길 4,N,단향리빙텔,빈방없음,['37개'],월세  33~40,Y,10,공용,N
1811,경기,경기 용인시 수지구 죽전로 172,7호선 숭실대입구역,스토리하우스 숭실대점,빈방없음,['60개'],월세  28~45,Y,3,공용,Y
1812,서울,서울 동작구 사당로 28,2호선 낙성대역,스타레지던스,1개,['35개'],월세  30~40,Y,3,공용,N
1813,서울,서울 관악구 남부순환로 1888,분당선 죽전역,드림홈리빙텔,1개,['37개'],월세  28~38,Y,10,공용,N
1814,경기,경기 용인시 수지구 정든로6번길 2,2호선 신림역,예그린하우스 신림역점,1개,['41개'],월세  33~35,Y,N,공용,Y
1815,서울,서울 관악구 신림로 306 ,2호선 이대역,배꽃원룸텔 여성전용,1개,['25개'],월세  35~45,Y,N,여성전용,N
1816,서울,서울 서대문구 이화여대길 34,7호선 장승배기역,하늘고시텔,빈방없음,['42개'],월세  25~48,Y,N,공용,N
1817,서울,서울 동작구 장승배기로15길 3,1호선 독산역,코지하우스 독산점,1개,['46개'],월세  26~28,Y,N,공용,N
1818,서울,서울 금천구 범안로17길 67,9호선 신논현역,힐리빙텔 강남역점,빈방없음,['36개'],월세  38~60,Y,4,공용,N
1819,서울,서울 강남구 봉은사로16길 34,2호선 충정로역,코리아레지던스,10개,['38개'],월세  38~55,Y,N,공용,N
1820,서울,서울 서대문구 서소문로 53,N,푸른고시텔,빈방없음,['40개'],월세  15~30,Y,2,공용,N
1821,서울,서울 동대문구 장한로 137,2호선 홍대입구역,마이홈리빙텔 홍대신촌점,1개,['30개'],월세  27~33,Y,1,공용,N
1822,서울,서울 서대문구 신촌로3길 15,1호선 신설동역,비엔하우스 신설동역점,1개,['25개'],월세  40~60,Y,N,공용,N
1823,서울,서울 동대문구 한빛로 1 ,2호선 동대문역사문화공원역,비버하우스 동대문운동장점,빈방없음,['40개'],월세  28~50,Y,N,공용,N
1824,서울,서울 중구 을지로40길 7,6호선 고려대역,고대정문고시원,빈방없음,['30개'],월세  15~30,Y,N,공용,Y
1825,서울,서울 동대문구 안암로22길 2,7호선 남구로역,포유4U고시텔,1개,['47개'],월세  23~30,Y,N,공용,N
1826,서울,서울 구로구 구로동로 126-2,2호선 잠실새내역,비전하우스,빈방없음,['27개'],월세  45~45,Y,2,공용,N
1827,서울,서울 송파구 석촌호수로12길 14,대구2호선 계명대역,하이빌고시텔,1개,['40개'],월세  20~25,Y,N,공용,Y
1828,대구,대구 달서구 서당로9길 37,1호선 가능역,밀레니엄고시텔,빈방없음,['43개'],월세  22~25,Y,N,공용,N
1829,경기,경기 의정부시 가능로125번길  12,의정부경전철의정부중앙역,길문고시텔,빈방없음,['32개'],월세  23~45,Y,N,공용,Y
1830,경기,경기 의정부시 평화로568번길 15,5호선 길동역,드라마고시원,빈방없음,['38개'],월세  20~35,Y,2,공용,N
1831,서울,서울 강동구 천호대로177길 16,7호선 어린이대공원역,세종대원룸텔,빈방없음,['40개'],월세  28~43,Y,2,공용,N
1832,서울,서울 광진구 군자로 108,1호선 평택역,디베스 고시텔,1개,['120개'],월세  30~75,Y,15,공용,N
1833,경기,경기 평택시 자유로24번길 5 ,N,금동고시원,빈방없음,['45개'],월세  55~55,Y,10,공용,Y
1834,경기,경기 포천시 신북면 지동길 93-74 ,1호선 노량진역,모젠리빙텔,1개,['22개'],월세  25~42,Y,N,여성전용,N
1835,서울,서울 동작구 만양로8길 69,N,홍지고시원,빈방없음,['32개'],월세  25~35,Y,N,공용,Y
1836,서울,서울 종로구 세검정로 236-1,N,빛고을고시텔,7개,['75개'],월세  19~30,Y,4,공용,Y
1837,광주,광주 북구 서방로31번길 9-7,N,영현원룸텔,빈방없음,['20개'],월세  30~45,Y,3,공용,N
1838,경기,경기 화성시 동탄중심상가2길 36,9호선 노들역,풀하우스 노량진점,14개,['54개'],월세  20~45,Y,1,공용,Y
1839,서울,서울 동작구 노량진로 233,1호선 신설동역,노블하우스 신설동역점,1개,['30개'],월세  35~45,Y,N,공용,N
1840,서울,서울 동대문구 왕산로2길 32,1호선 창동역,수원룸텔 창동역점,1개,['42개'],월세  35~45,Y,20,공용,N
1841,서울,서울 도봉구 노해로69길 15-15 ,4호선 길음역,수리빙텔 길음역점,빈방없음,['29개'],월세  30~45,Y,N,공용,N
1842,서울,서울 성북구 동소문로 231,4호선 명동역,그린텔고시원,빈방없음,['40개'],월세  27~32,Y,N,공용,N
1843,서울,서울 중구 명동10길 19-27,4호선 수유역,휴하우스원룸텔,빈방없음,['18개'],월세  38~48,Y,N,공용,N
1844,서울,서울 강북구 도봉로 284-6,1호선 의정부역,모던레지던스 의정부역점,빈방없음,['16개'],월세  30~50,Y,N,공용,N
1845,경기,경기 의정부시 시민로122번길 20,N,서울대고시원,빈방없음,['50개'],월세  18~25,Y,N,공용,N
1846,서울,서울 관악구 신림로 171,7호선 논현역,허브레지던스 논현점,5개,['60개'],월세  23~55,Y,1,공용,N
1847,서울,서울 서초구 사평대로55길 133,2호선 신대방역,제이빌원룸텔,빈방없음,['13개'],월세  35~50,Y,N,공용,N
1848,서울,서울 관악구 난곡로 295,3호선 경찰병원역,코지하우스 가락점,1개,['39개'],월세  30~40,Y,2,공용,N
1849,서울,서울 송파구 송이로 103,N,스타하우스,빈방없음,['50개'],월세  20~20,Y,N,공용,N
1850,서울,서울 관악구 신림로19길 77,8호선 문정역,아이비고시텔,빈방없음,['14개'],월세  25~35,Y,N,공용,N
1851,서울,서울 송파구 동남로2길 16 ,1호선 종각역,노블레지던스 종로종각점,1개,['36개'],월세  28~60,Y,N,공용,N
1852,서울,서울 종로구 삼일대로17길 50,2호선 을지로4가역,코리아레지던스,빈방없음,['40개'],월세  35~50,Y,N,공용,N
1853,서울,서울 중구 청계천로 188,7호선 신대방삼거리역,보라매리빙텔,빈방없음,['27개'],월세  36~36,Y,2,공용,Y
1854,서울,서울 동작구 보라매로 100-6,2호선 신대방역,신대방리빙텔,빈방없음,['35개'],월세  25~37,Y,5,공용,N
1855,서울,서울 관악구 신사로 104-1,6호선 고려대역,삼성리빙텔 고려대역점,빈방없음,['28개'],월세  40~50,Y,N,공용,N
1856,서울,서울 동대문구 안암로24길 4,1호선 부천역,싱글하우스 부천점,1개,['36개'],월세  25~38,Y,N,공용,N
1857,경기,경기 부천시 부일로 484,5호선 군자역,럭셔리원룸텔,빈방없음,['33개'],월세  40~47,Y,2,공용,N
1858,서울,서울 광진구 천호대로112길 7,4호선 정왕역,대진고시원,빈방없음,['55개'],월세  27~27,Y,N,공용,N
1859,경기,경기 시흥시 역전로302번길 7,수인선 인천논현역,루멧고시텔 인천논현점,26개,['26개'],월세  33~50,Y,8,공용,N
1860,인천시,인천시 남동구 논고개로 120 ,3호선 양재역,허브원룸텔,빈방없음,['30개'],월세  33~50,Y,N,공용,Y
1861,서울,서울 강남구 강남대로 48길 4,4호선 쌍문역,황제리빙텔,빈방없음,['40개'],월세  21~30,Y,N,공용,N
