연번,상호,업종,법정동 주소
4472,싱글하우스,고시원업,서울특별시 서대문구 연희동 344-24
4473,혜명,고시원업,서울특별시 서대문구 연희동 344-80
4474,보람고시원,고시원업,서울특별시 서대문구 연희동 194-19
4475,로프티하우스,고시원업,서울특별시 서대문구 연희동 344-19
4476,메르디앙리빙텔,고시원업,서울특별시 서대문구 대현동 37-12
4477,허브하우스,고시원업,서울특별시 서대문구 대현동 101-5
4478,연세힐하우스,고시원업,서울특별시 서대문구 창천동 31-91
4479,휴레지던스,고시원업,서울특별시 서대문구 창천동 52-65
4480,푸른마을,고시원업,서울특별시 서대문구 창천동 2-39
4481,허브레지던스,고시원업,서울특별시 서대문구 대현동 90-85
4482,탑고시텔 3층,고시원업,서울특별시 서대문구 연희동 731
4483,코쿤하우스,고시원업,서울특별시 서대문구 북아현동 121-21
4484,"한가람고시원(2,3층)",고시원업,서울특별시 서대문구 홍제동 308-53
4485,이삭고시원,고시원업,서울특별시 서대문구 홍제동 211
4486,라까사고시원,고시원업,서울특별시 서대문구 연희동 292-11
4487,심플하우스(홍은),고시원업,서울특별시 서대문구 홍은동 401-16
4488,소호리빙텔(북아현),고시원업,서울특별시 서대문구 북아현동 752-1
4489,미래고시텔,고시원업,서울특별시 서대문구 대현동 53-9
4490,토모레지던스,고시원업,서울특별시 서대문구 홍은동 343-1
4491,봉쥬르,고시원업,서울특별시 서대문구 대현동 62-2
4492,마이홈리빙텔(창천동),고시원업,서울특별시 서대문구 창천동 506-10
4493,에이플러스원,고시원업,서울특별시 서대문구 남가좌동 339-2
4494,태웅고시텔,고시원업,서울특별시 서대문구 남가좌동 342-17
4495,웰컴고시원,고시원업,서울특별시 서대문구 충정로3가 128-10
4496,풀하우스고시원,고시원업,서울특별시 서대문구 창천동 4-27
4497,배꽃원룸텔,고시원업,서울특별시 서대문구 대현동 54-4
4498,인텔고시원,고시원업,서울특별시 서대문구 냉천동 209
4499,네오비스타,고시원업,서울특별시 서대문구 창천동 511-4
4500,에덴고시원,고시원업,서울특별시 서대문구 영천동 299
4501,O2하우스,고시원업,서울특별시 서대문구 홍제동 330-78
4502,아이원리빙텔,고시원업,서울특별시 서대문구 창천동 52-61
4503,이화고시텔,고시원업,서울특별시 서대문구 대현동 56-75
4504,드림고시원,고시원업,서울특별시 서대문구 남가좌동 341-11
4505,원하우스,고시원업,서울특별시 서대문구 연희동 309-4
4506,명선아트빌,고시원업,서울특별시 서대문구 창천동 256-1
4507,베스트하우스,고시원업,서울특별시 서대문구 홍은동 5-25
4508,럭스하우스,고시원업,서울특별시 서대문구 연희동 75-18
4509,늘푸른고시원,고시원업,서울특별시 서대문구 홍은동 421-2
4510,가인하우스,고시원업,서울특별시 서대문구 남가좌동 343-4
4511,"마이홈리빙텔(3,4층)",고시원업,서울특별시 서대문구 창천동 57-5
4512,코코리빙텔,고시원업,서울특별시 서대문구 북아현동 154-1
4513,마이홈리빙텔(북아현동),고시원업,서울특별시 서대문구 북아현동 828
4514,국제고시텔,고시원업,서울특별시 서대문구 홍제동 156-32
4515,제주하우스,고시원업,서울특별시 서대문구 남가좌동 324-27
4516,연희하우징,고시원업,서울특별시 서대문구 연희동 446-312
4517,대일고시원,고시원업,서울특별시 서대문구 남가좌동 341-10
4518,명문고시텔,고시원업,서울특별시 서대문구 충정로2가 37-15
4519,쉐르빌고시원,고시원업,서울특별시 서대문구 남가좌동 7-1
4520,보아트레블하우스,고시원업,서울특별시 서대문구 창천동 510-14
4521,모던하우스,고시원업,서울특별시 서대문구 남가좌동 324-11
4522,하나고시텔,고시원업,서울특별시 서대문구 홍은동 274-20
4523,연세에코빌리지,고시원업,서울특별시 서대문구 연희동 48-42
4524,타임스퀘어고시원,고시원업,서울특별시 서대문구 연희동 136-23
4525,연세오피스텔(3층),고시원업,서울특별시 서대문구 창천동 53-3
4526,유니하우스,고시원업,서울특별시 서대문구 홍은동 398-2
4527,골드고시텔,고시원업,서울특별시 서대문구 홍제동 278-31
4528,아미고시텔,고시원업,서울특별시 서대문구 대현동 56-16
4529,웰빙고시텔,고시원업,서울특별시 서대문구 창천동 13-24
4530,"마이홈리빙텔(5,6층)",고시원업,서울특별시 서대문구 창천동 57-5
4531,IP레지던스,고시원업,서울특별시 서대문구 대현동 60-7
4532,웅진 미니텔(1~6층),고시원업,서울특별시 서대문구 창천동 376
4533,냅스터 이화점(구.이대하우스(구.새암고시텔)),고시원업,서울특별시 서대문구 대현동 56-126
4534,멀티하우스연대점,고시원업,서울특별시 서대문구 창천동 31-21
4535,허브고시텔,고시원업,서울특별시 서대문구 창천동 57-35
4536,영재리빙텔,고시원업,서울특별시 서대문구 대현동 27-51
4537,아이비하우스,고시원업,서울특별시 서대문구 북가좌동 333-8
4538,가이아원룸텔,고시원업,서울특별시 서대문구 창천동 31-92
4539,바움하우스,고시원업,서울특별시 서대문구 연희동 302-1
4540,허브고시원,고시원업,서울특별시 서대문구 냉천동 233
4541,신촌김치게스텔,고시원업,서울특별시 서대문구 창천동 503-19
4542,백상고시텔,고시원업,서울특별시 서대문구 북아현동 221-7
4543,엘리트고시원,고시원업,서울특별시 서대문구 영천동 293
4544,예일고시원,고시원업,서울특별시 서대문구 창천동 53-15
4545,하이텔고시원,고시원업,서울특별시 서대문구 연희동 421-33
4546,노블원룸텔,고시원업,서울특별시 서대문구 충정로2가 26
4547,웰빙텔(이대점),고시원업,서울특별시 서대문구 대신동 16-21
4548,리빙캐슬(충정로3가),고시원업,서울특별시 서대문구 충정로3가 190-5
4549,웰빙텔,고시원업,서울특별시 서대문구 충정로3가 190-5
4550,훼미리레지던스원룸텔,고시원업,서울특별시 서대문구 창천동 53-73
4551,탑고시텔 2층(탑원룸텔),고시원업,서울특별시 서대문구 연희동 731
4552,하늘원룸텔,고시원업,서울특별시 서대문구 창천동 57-20
4553,리빙캐슬(구.방스타텔),고시원업,서울특별시 서대문구 창천동 72-5
4554,올림피아오피스텔6층,고시원업,서울특별시 서대문구 창천동 53-3
4555,캐슬고시원,고시원업,서울특별시 서대문구 충정로3가 3-73
4556,파인하우스,고시원업,서울특별시 서대문구 대현동 67-67
4557,비오스,고시원업,서울특별시 서대문구 창천동 13-107
4558,광미고시원,고시원업,서울특별시 서대문구 북가좌동 283-19
4559,스카이빌,고시원업,서울특별시 서대문구 창천동 4-102
4560,삼호고시원,고시원업,서울특별시 서대문구 창천동 62-11
4561,예솔리빙텔,고시원업,서울특별시 서대문구 창천동 13-42
4562,세민 HI PARK,고시원업,서울특별시 서대문구 홍은동 5-6
4563,비젼하우스,고시원업,서울특별시 서대문구 합동 28-43
4564,N고시텔,고시원업,서울특별시 서대문구 충정로2가 69-32
4565,밝은채 미니원룸,고시원업,서울특별시 서대문구 충정로2가 5-9
4566,노블레지던스(창천동512-1),고시원업,서울특별시 서대문구 창천동 512-1
4567,그레이스고시원,고시원업,서울특별시 서대문구 창천동 510-13
4568,이지파인하우스,고시원업,서울특별시 서대문구 창천동 503-8
4569,청운주택,고시원업,서울특별시 서대문구 창천동 476
4570,솔로몬하우스(창천동),고시원업,서울특별시 서대문구 창천동 467
4571,휘가로하우스,고시원업,서울특별시 서대문구 창천동 417
4572,"르비앙,휴",고시원업,서울특별시 서대문구 창천동 340
4573,위드(WITH)고시원,고시원업,서울특별시 서대문구 창천동 100-98
4574,미건하우스,고시원업,서울특별시 서대문구 창천동 100-78
4575,석세스스토리1,고시원업,서울특별시 서대문구 남가좌동 322-16
4576,스토리하우스,고시원업,서울특별시 서대문구 창천동 70-46
4577,(주)시사아카데미,고시원업,서울특별시 서대문구 창천동 68-15
4578,코아리빙텔,고시원업,서울특별시 서대문구 창천동 57-33
4579,노블하우스,고시원업,서울특별시 서대문구 남가좌동 5-257
4580,유니빌고시원,고시원업,서울특별시 서대문구 남가좌동 5-239
4581,인중고시원,고시원업,서울특별시 서대문구 남가좌동 3-2
4582,소호리빙텔(연대점),고시원업,서울특별시 서대문구 창천동 57-13
4583,심플하우스(창천),고시원업,서울특별시 서대문구 창천동 53-91
4584,금용주택,고시원업,서울특별시 서대문구 창천동 53-78
4585,한흥빌딩(신촌리빙텔),고시원업,서울특별시 서대문구 창천동 53-34
4586,신촌원룸텔(구.선정고시텔),고시원업,서울특별시 서대문구 창천동 52-139
4587,신촌고시원,고시원업,서울특별시 서대문구 창천동 52-107
4588,해피하우스,고시원업,서울특별시 서대문구 대현동 101-11
4589,리빙고시텔,고시원업,서울특별시 서대문구 남가좌동 342-29
4590,에이플러스리빙텔,고시원업,서울특별시 서대문구 북아현동 827
4591,오목교원룸텔,고시원업,서울특별시 양천구 목동 405-472
4592,윤하우징,고시원업,서울특별시 양천구 목동 534-10
4593,목동 드림빌,고시원업,서울특별시 양천구 목동 790-28
4594,태양고시원,고시원업,서울특별시 양천구 목동 798-8
4595,엔젤하우스 원룸텔,고시원업,서울특별시 양천구 신정동 995-5
4596,제일고시원,고시원업,서울특별시 양천구 신월동 492-22
4597,클래식리빙텔,고시원업,서울특별시 양천구 신정동 988-1
4598,원고시원,고시원업,서울특별시 양천구 신월동 19-8
4599,선양고시텔,고시원업,서울특별시 양천구 신정동 1183-8
4600,벧엘고시원,고시원업,서울특별시 양천구 신정동 926-2
4601,아이비하우스,고시원업,서울특별시 양천구 신정동 902-2
4602,마더스빌A동,고시원업,서울특별시 양천구 목동 711-21
4603,한우리고시원,고시원업,서울특별시 양천구 신정동 907-11
4604,푸르지오리빙텔,고시원업,서울특별시 양천구 목동 405-30
4605,현대고시원,고시원업,서울특별시 양천구 신정동 1026-2
4606,코엠리빙텔,고시원업,서울특별시 양천구 목동 793-6
4607,코코레지던스 신정점,고시원업,서울특별시 양천구 신정동 1027-1
4608,편하리고시텔,고시원업,서울특별시 양천구 신월동 474-12
4609,가온원룸,고시원업,서울특별시 양천구 신정동 922-26
4610,풀 하우스,고시원업,서울특별시 양천구 목동 507-11
4611,승원고시원,고시원업,서울특별시 양천구 신월동 992-3
4612,신월동고시원,고시원업,서울특별시 양천구 신월동 474-7
4613,황금고시원,고시원업,서울특별시 양천구 신정동 972-7
4614,신서고시텔,고시원업,서울특별시 양천구 신정동 1022-4
4615,아이엘원룸텔,고시원업,서울특별시 양천구 신정동 939-6
4616,아이엘 리빙텔,고시원업,서울특별시 양천구 신정동 939-6
4617,골드캐슬,고시원업,서울특별시 양천구 신정동 1183-3
4618,맘모스고시텔(구.프리텔고시원),고시원업,서울특별시 양천구 신정동 1182-11
4619,로데오고시원,고시원업,서울특별시 양천구 신정동 882-12
4620,상록고시원,고시원업,서울특별시 양천구 신정동 880-8
4621,태양고시텔,고시원업,서울특별시 양천구 신정동 909-14
4622,효산고시원,고시원업,서울특별시 양천구 신월동 66-8
4623,한강고시원,고시원업,서울특별시 양천구 신월동 110-9
4624,한훈고시원,고시원업,서울특별시 양천구 신월동 427-10
4625,유정고시원,고시원업,서울특별시 양천구 신정동 994-6
4626,선양HOUSE,고시원업,서울특별시 양천구 신정동 963-42
4627,동명고시원,고시원업,서울특별시 양천구 신정동 942-5
4628,레지던스고시원,고시원업,서울특별시 양천구 신정동 953-8
4629,원고시원,고시원업,서울특별시 양천구 신정동 953-7
4630,목동역원룸텔,고시원업,서울특별시 양천구 신정동 953-6
4631,라임하우스,고시원업,서울특별시 양천구 신정동 953-1
